MOSI,MISO,Command Name
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF01,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFCC3,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFEC7,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFCC3,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100107,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100107,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF01,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100142,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100107,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100142,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100186,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100244,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFF01,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFF01,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100107,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFF01,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100084,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE46,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF01,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF01,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021000C1,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD05,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF80,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD40,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF01,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFEC7,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE82,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFF44,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100040,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFDC1,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x02100005,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFD84,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
0x33000014,0x00000006,RD_MONITOR_II_DATA
0x8000000C,0x021FFFC5,RD_SENSOR_DATA_CH1
0xC0000008,0x021FFE03,RD_SENSOR_DATA_CH2
0x3200001C,0x00000006,RD_MONITOR_I_DATA
